order_id,customer_name,category,sub_category,city,order_date,region,sales,discount,profit,state,Year,Month,Date,Discount_Amt,dispatch_date,Profit Margin,store_id,store_name,product_id,dispatch_to_sale_days
OD4697,Veena,Beverages,Soft Drinks,Ramanadhapuram,30-12-2018,West,1690,0.19,135.2,Tamil Nadu,2018,December,30,396,25-12-2018,8,1015,Store_1015,BeSo96,5
OD4698,Ridhesh,Oil & Masala,Spices,Salem,11-12-2016,West,966,0.23,67.62,Tamil Nadu,2016,December,11,289,10-12-2016,7,1016,Store_1016,OiSp97,1
OD4699,Vince,Oil & Masala,Masalas,Bodi,11-12-2016,West,2141,0.16,942.04,Tamil Nadu,2016,December,11,408,10-12-2016,44,1000,Store_1000,OiMa98,1
OD4700,Sudeep,Bakery,Breads & Buns,Tenkasi,23-08-2015,West,1250,0.35,137.5,Tamil Nadu,2015,August,23,673,20-08-2015,11,1017,Store_1017,BaBr99,3
OD4701,Peer,Snacks,Cookies,Coimbatore,28-08-2017,West,2081,0.18,145.67,Tamil Nadu,2017,August,28,457,27-08-2017,7,1002,Store_1002,SnCo0,1
OD4702,Alan,Snacks,Chocolates,Pudukottai,24-02-2015,West,946,0.15,104.06,Tamil Nadu,2015,February,24,167,19-02-2015,11,1014,Store_1014,SnCh1,5
OD4703,Ridhesh,Beverages,Soft Drinks,Coimbatore,26-11-2015,West,2151,0.24,623.79,Tamil Nadu,2015,November,26,679,24-11-2015,29,1002,Store_1002,BeSo2,2
OD4704,Veena,Snacks,Noodles,Chennai,10-03-2015,West,2076,0.1,373.68,Tamil Nadu,2015,March,10,231,09-03-2015,18,1001,Store_1001,SnNo3,1
OD4705,Adavan,Oil & Masala,Spices,Karur,21-08-2018,West,1847,0.35,258.58,Tamil Nadu,2018,August,21,995,19-08-2018,14,1007,Store_1007,OiSp4,2
OD4706,Kumar,"Eggs, Meat & Fish",Chicken,Chennai,07-09-2018,West,1337,0.1,147.07,Tamil Nadu,2018,September,7,149,04-09-2018,11,1001,Store_1001,EgCh5,3
OD4707,Hussain,"Eggs, Meat & Fish",Chicken,Karur,08-12-2015,West,1568,0.33,360.64,Tamil Nadu,2015,December,8,772,06-12-2015,23,1007,Store_1007,EgCh6,2
OD4708,Shah,Food Grains,Rice,Tenkasi,23-05-2016,West,1706,0.33,716.52,Tamil Nadu,2016,May,23,840,22-05-2016,42,1017,Store_1017,FoRi7,1
OD4709,Roshan,Beverages,Soft Drinks,Dindigul,10-08-2016,West,1514,0.1,439.06,Tamil Nadu,2016,August,10,168,09-08-2016,29,1005,Store_1005,BeSo8,1
OD4710,Willams,Fruits & Veggies,Fresh Fruits,Karur,25-04-2018,West,2158,0.35,237.38,Tamil Nadu,2018,April,25,1162,20-04-2018,11,1007,Store_1007,FrFr9,5
OD4711,Jonas,"Eggs, Meat & Fish",Eggs,Cumbum,10-03-2015,West,1541,0.16,431.48,Tamil Nadu,2015,March,10,294,08-03-2015,28,1003,Store_1003,EgEg10,2
OD4712,Esther,Snacks,Cookies,Nagercoil,28-05-2017,West,2283,0.28,639.24,Tamil Nadu,2017,May,28,888,26-05-2017,28,1010,Store_1010,SnCo11,2
OD4713,Esther,Fruits & Veggies,Fresh Vegetables,Virudhunagar,24-12-2016,West,923,0.15,119.99,Tamil Nadu,2016,December,24,163,22-12-2016,13,1023,Store_1023,FrFr12,2
OD4714,Sudeep,Food Grains,Organic Staples,Chennai,15-08-2015,West,745,0.24,238.4,Tamil Nadu,2015,August,15,235,11-08-2015,32,1001,Store_1001,FoOr13,4
OD4715,Rumaiza,Food Grains,Rice,Vellore,10-04-2017,West,2462,0.28,246.2,Tamil Nadu,2017,April,10,957,08-04-2017,10,1021,Store_1021,FoRi14,2
OD4716,Sudeep,Food Grains,Dals & Pulses,Theni,07-11-2018,West,1791,0.35,483.57,Tamil Nadu,2018,November,7,964,05-11-2018,27,1018,Store_1018,FoDa15,2
OD4717,Anu,Snacks,Chocolates,Dindigul,21-11-2016,West,1186,0.12,415.1,Tamil Nadu,2016,November,21,162,20-11-2016,35,1005,Store_1005,SnCh16,1
OD4718,Peer,Fruits & Veggies,Fresh Vegetables,Dindigul,14-03-2015,West,1233,0.11,468.54,Tamil Nadu,2015,March,14,152,11-03-2015,38,1005,Store_1005,FrFr17,3
OD4719,Sudeep,Beverages,Soft Drinks,Namakkal,12-09-2017,West,2433,0.32,340.62,Tamil Nadu,2017,September,12,1145,11-09-2017,14,1011,Store_1011,BeSo18,1
OD4720,Arvind,Fruits & Veggies,Fresh Fruits,Perambalur,28-05-2015,West,901,0.19,90.1,Tamil Nadu,2015,May,28,211,23-05-2015,10,1013,Store_1013,FrFr19,5
OD4721,Surya,Food Grains,Rice,Vellore,17-08-2017,West,1680,0.16,537.6,Tamil Nadu,2017,August,17,320,13-08-2017,32,1021,Store_1021,FoRi20,4
OD4722,Muneer,Food Grains,Rice,Bodi,12-07-2015,West,2050,0.14,389.5,Tamil Nadu,2015,July,12,334,08-07-2015,19,1000,Store_1000,FoRi21,4
OD4723,Ravi,Beverages,Soft Drinks,Pudukottai,06-05-2018,West,841,0.11,285.94,Tamil Nadu,2018,May,6,104,05-05-2018,34,1014,Store_1014,BeSo22,1
OD4724,Shree,Beverages,Health Drinks,Perambalur,24-02-2015,West,672,0.24,94.08,Tamil Nadu,2015,February,24,212,21-02-2015,14,1013,Store_1013,BeHe23,3
OD4725,Esther,Bakery,Breads & Buns,Vellore,27-11-2017,West,1077,0.16,129.24,Tamil Nadu,2017,November,27,205,26-11-2017,12,1021,Store_1021,BaBr24,1
OD4726,Verma,Bakery,Breads & Buns,Krishnagiri,11-12-2016,West,578,0.22,138.72,Tamil Nadu,2016,December,11,163,06-12-2016,24,1008,Store_1008,BaBr25,5
OD4727,Amy,Bakery,Breads & Buns,Madurai,08-03-2018,West,2279,0.31,592.54,Tamil Nadu,2018,March,8,1024,04-03-2018,26,1009,Store_1009,BaBr26,4
OD4728,Ridhesh,Food Grains,Rice,Vellore,21-04-2015,West,1344,0.16,497.28,Tamil Nadu,2015,April,21,256,16-04-2015,37,1021,Store_1021,FoRi27,5
OD4729,Sharon,Beverages,Soft Drinks,Bodi,09-03-2018,West,2438,0.11,365.7,Tamil Nadu,2018,March,9,301,07-03-2018,15,1000,Store_1000,BeSo28,2
OD4730,Ram,Beverages,Health Drinks,Bodi,11-11-2018,West,530,0.21,121.9,Tamil Nadu,2018,November,11,141,10-11-2018,23,1000,Store_1000,BeHe29,1
OD4731,Muneer,Food Grains,Atta & Flour,Krishnagiri,28-08-2016,West,654,0.34,215.82,Tamil Nadu,2016,August,28,337,23-08-2016,33,1008,Store_1008,FoAt30,5
OD4732,Adavan,Oil & Masala,Spices,Nagercoil,02-09-2018,West,1988,0.11,357.84,Tamil Nadu,2018,September,2,246,01-09-2018,18,1010,Store_1010,OiSp31,1
OD4733,Arvind,Food Grains,Organic Staples,Tenkasi,29-09-2017,West,849,0.1,288.66,Tamil Nadu,2017,September,29,94,25-09-2017,34,1017,Store_1017,FoOr32,4
OD4734,Sharon,Food Grains,Rice,Viluppuram,19-05-2018,West,1788,0.24,464.88,Tamil Nadu,2018,May,19,565,16-05-2018,26,1022,Store_1022,FoRi33,3
OD4735,Yadav,Fruits & Veggies,Organic Vegetables,Viluppuram,08-11-2016,West,508,0.16,127,Tamil Nadu,2016,November,8,97,03-11-2016,25,1022,Store_1022,FrOr34,5
OD4736,Sheeba,Beverages,Health Drinks,Viluppuram,01-09-2018,West,611,0.3,140.53,Tamil Nadu,2018,September,1,262,29-08-2018,23,1022,Store_1022,BeHe35,3
OD4737,Suresh,Oil & Masala,Spices,Krishnagiri,21-11-2018,West,925,0.12,314.5,Tamil Nadu,2018,November,21,126,18-11-2018,34,1008,Store_1008,OiSp36,3
OD4738,Veena,Beverages,Health Drinks,Chennai,17-09-2015,West,2063,0.14,144.41,Tamil Nadu,2015,September,17,336,15-09-2015,7,1001,Store_1001,BeHe37,2
OD4739,Vinne,Bakery,Breads & Buns,Vellore,08-12-2015,West,2094,0.31,104.7,Tamil Nadu,2015,December,8,941,05-12-2015,5,1021,Store_1021,BaBr38,3
OD4740,Amy,Food Grains,Organic Staples,Dindigul,06-12-2016,West,1569,0.29,282.42,Tamil Nadu,2016,December,6,641,05-12-2016,18,1005,Store_1005,FoOr39,1
OD4741,Ravi,Beverages,Soft Drinks,Tenkasi,17-09-2015,West,1892,0.32,718.96,Tamil Nadu,2015,September,17,890,15-09-2015,38,1017,Store_1017,BeSo40,2
OD4742,Alan,Food Grains,Dals & Pulses,Virudhunagar,14-07-2015,West,1500,0.21,630,Tamil Nadu,2015,July,14,399,13-07-2015,42,1023,Store_1023,FoDa41,1
OD4743,Adavan,Beverages,Soft Drinks,Theni,01-11-2015,West,2100,0.34,651,Tamil Nadu,2015,November,1,1082,28-10-2015,31,1018,Store_1018,BeSo42,4
OD4744,Mathew,Snacks,Noodles,Salem,26-11-2015,West,2225,0.3,445,Tamil Nadu,2015,November,26,954,23-11-2015,20,1016,Store_1016,SnNo43,3
OD4745,Krithika,Beverages,Soft Drinks,Ooty,08-12-2015,West,1632,0.24,603.84,Tamil Nadu,2015,December,8,515,05-12-2015,37,1012,Store_1012,BeSo44,3
OD4746,Jonas,"Eggs, Meat & Fish",Eggs,Salem,06-12-2016,West,537,0.34,150.36,Tamil Nadu,2016,December,6,277,03-12-2016,28,1016,Store_1016,EgEg45,3
OD4747,Yadav,Bakery,Cakes,Chennai,05-09-2016,West,1282,0.33,179.48,Tamil Nadu,2016,September,5,631,01-09-2016,14,1001,Store_1001,BaCa46,4
OD4748,Haseena,Bakery,Breads & Buns,Karur,23-09-2018,West,1199,0.15,455.62,Tamil Nadu,2018,September,23,212,21-09-2018,38,1007,Store_1007,BaBr47,2
OD4749,Shree,"Eggs, Meat & Fish",Eggs,Bodi,05-12-2018,West,2060,0.14,206,Tamil Nadu,2018,December,5,335,02-12-2018,10,1000,Store_1000,EgEg48,3
OD4750,Amy,Oil & Masala,Edible Oil & Ghee,Krishnagiri,12-08-2018,West,2062,0.34,927.9,Tamil Nadu,2018,August,12,1062,09-08-2018,45,1008,Store_1008,OiEd49,3
OD4751,Shree,Bakery,Cakes,Bodi,23-08-2015,West,509,0.26,25.45,Tamil Nadu,2015,August,23,179,22-08-2015,5,1000,Store_1000,BaCa50,1
OD4752,Muneer,Oil & Masala,Edible Oil & Ghee,Trichy,17-09-2015,West,1907,0.16,324.19,Tamil Nadu,2015,September,17,363,12-09-2015,17,1020,Store_1020,OiEd51,5
OD4753,Sharon,Oil & Masala,Spices,Madurai,06-12-2016,West,883,0.22,247.24,Tamil Nadu,2016,December,6,249,01-12-2016,28,1009,Store_1009,OiSp52,5
OD4754,Suresh,Bakery,Biscuits,Krishnagiri,02-10-2018,West,2018,0.18,787.02,Tamil Nadu,2018,October,2,443,30-09-2018,39,1008,Store_1008,BaBi53,2
OD4755,Ramesh,Beverages,Soft Drinks,Namakkal,02-10-2018,West,777,0.16,194.25,Tamil Nadu,2018,October,2,148,30-09-2018,25,1011,Store_1011,BeSo54,2
OD4756,Sharon,Bakery,Biscuits,Nagercoil,25-11-2015,West,1332,0.23,266.4,Tamil Nadu,2015,November,25,398,20-11-2015,20,1010,Store_1010,BaBi55,5
OD4757,Sudha,Food Grains,Organic Staples,Namakkal,27-11-2018,West,776,0.34,155.2,Tamil Nadu,2018,November,27,400,23-11-2018,20,1011,Store_1011,FoOr56,4
OD4758,Vidya,Beverages,Soft Drinks,Trichy,15-09-2018,West,1552,0.12,450.08,Tamil Nadu,2018,September,15,212,11-09-2018,29,1020,Store_1020,BeSo57,4
OD4759,Jonas,Food Grains,Organic Staples,Cumbum,23-04-2017,West,1311,0.21,367.08,Tamil Nadu,2017,April,23,348,21-04-2017,28,1003,Store_1003,FoOr58,2
OD4760,Rumaiza,Fruits & Veggies,Organic Fruits,Coimbatore,02-11-2016,West,723,0.27,79.53,Tamil Nadu,2016,November,2,267,31-10-2016,11,1002,Store_1002,FrOr59,2
OD4761,Muneer,Oil & Masala,Edible Oil & Ghee,Tenkasi,07-11-2015,West,605,0.11,260.15,Tamil Nadu,2015,November,7,75,04-11-2015,43,1017,Store_1017,OiEd60,3
OD4762,Willams,Fruits & Veggies,Organic Fruits,Chennai,18-09-2018,West,666,0.14,286.38,Tamil Nadu,2018,September,18,108,13-09-2018,43,1001,Store_1001,FrOr61,5
OD4763,Yusuf,Fruits & Veggies,Fresh Vegetables,Viluppuram,09-08-2015,West,2199,0.13,615.72,Tamil Nadu,2015,August,9,329,05-08-2015,28,1022,Store_1022,FrFr62,4
OD4764,James,Food Grains,Atta & Flour,Virudhunagar,30-09-2015,West,1684,0.31,168.4,Tamil Nadu,2015,September,30,757,26-09-2015,10,1023,Store_1023,FoAt63,4
OD4765,Roshan,Food Grains,Dals & Pulses,Trichy,06-12-2017,West,1857,0.17,148.56,Tamil Nadu,2017,December,6,380,05-12-2017,8,1020,Store_1020,FoDa64,1
OD4766,Sundar,Fruits & Veggies,Fresh Fruits,Vellore,15-09-2017,West,1344,0.19,134.4,Tamil Nadu,2017,September,15,315,14-09-2017,10,1021,Store_1021,FrFr65,1
OD4767,Vinne,Fruits & Veggies,Organic Fruits,Virudhunagar,10-09-2015,West,1107,0.23,221.4,Tamil Nadu,2015,September,10,331,05-09-2015,20,1023,Store_1023,FrOr66,5
OD4768,Haseena,Fruits & Veggies,Fresh Fruits,Coimbatore,08-12-2015,West,670,0.31,107.2,Tamil Nadu,2015,December,8,301,03-12-2015,16,1002,Store_1002,FrFr67,5
OD4769,Vinne,Bakery,Biscuits,Trichy,17-08-2016,West,794,0.28,230.26,Tamil Nadu,2016,August,17,309,16-08-2016,29,1020,Store_1020,BaBi68,1
OD4770,Mathew,Snacks,Cookies,Vellore,24-12-2016,West,2223,0.2,222.3,Tamil Nadu,2016,December,24,556,21-12-2016,10,1021,Store_1021,SnCo69,3
OD4771,Shree,"Eggs, Meat & Fish",Eggs,Perambalur,08-07-2017,West,2094,0.33,167.52,Tamil Nadu,2017,July,8,1031,04-07-2017,8,1013,Store_1013,EgEg70,4
OD4772,Kumar,Food Grains,Atta & Flour,Viluppuram,30-11-2015,West,665,0.19,259.35,Tamil Nadu,2015,November,30,156,26-11-2015,39,1022,Store_1022,FoAt71,4
OD4773,Ramesh,Snacks,Chocolates,Cumbum,24-11-2016,West,1908,0.27,534.24,Tamil Nadu,2016,November,24,706,23-11-2016,28,1003,Store_1003,SnCh72,1
OD4774,Ravi,Bakery,Biscuits,Chennai,29-01-2018,West,2494,0.22,648.44,Tamil Nadu,2018,January,29,703,26-01-2018,26,1001,Store_1001,BaBi73,3
OD4775,Amrish,Oil & Masala,Edible Oil & Ghee,Dharmapuri,03-01-2018,West,1249,0.29,399.68,Tamil Nadu,2018,January,3,510,29-12-2017,32,1004,Store_1004,OiEd74,5
OD4776,Peer,Snacks,Cookies,Coimbatore,16-08-2016,West,542,0.16,184.28,Tamil Nadu,2016,August,16,103,15-08-2016,34,1002,Store_1002,SnCo75,1
OD4777,Ganesh,Snacks,Cookies,Cumbum,06-12-2016,West,1844,0.25,811.36,Tamil Nadu,2016,December,6,615,04-12-2016,44,1003,Store_1003,SnCo76,2
OD4778,Esther,Beverages,Soft Drinks,Dindigul,29-06-2018,West,1682,0.29,740.08,Tamil Nadu,2018,June,29,687,27-06-2018,44,1005,Store_1005,BeSo77,2
OD4779,Ram,Beverages,Soft Drinks,Tirunelveli,23-08-2015,West,860,0.13,275.2,Tamil Nadu,2015,August,23,129,20-08-2015,32,1019,Store_1019,BeSo78,3
OD4780,Vinne,Snacks,Cookies,Krishnagiri,11-11-2017,West,717,0.11,186.42,Tamil Nadu,2017,November,11,89,07-11-2017,26,1008,Store_1008,SnCo79,4
OD4781,Arutra,Bakery,Breads & Buns,Dindigul,20-09-2016,West,862,0.32,379.28,Tamil Nadu,2016,September,20,406,17-09-2016,44,1005,Store_1005,BaBr80,3
OD4782,Surya,Oil & Masala,Spices,Kanyakumari,13-11-2018,West,1237,0.15,457.69,Tamil Nadu,2018,November,13,218,11-11-2018,37,1006,Store_1006,OiSp81,2
OD4783,Krithika,Oil & Masala,Masalas,Tirunelveli,03-11-2017,West,1934,0.26,212.74,Tamil Nadu,2017,November,3,680,31-10-2017,11,1019,Store_1019,OiMa82,3
OD4784,Willams,Bakery,Cakes,Trichy,25-05-2016,West,2498,0.15,524.58,Tamil Nadu,2016,May,25,441,21-05-2016,21,1020,Store_1020,BaCa83,4
OD4785,Amrish,"Eggs, Meat & Fish",Chicken,Bodi,01-04-2018,West,562,0.24,151.74,Tamil Nadu,2018,April,1,177,30-03-2018,27,1000,Store_1000,EgCh84,2
OD4786,Adavan,Fruits & Veggies,Organic Fruits,Dharmapuri,11-06-2017,West,2270,0.2,885.3,Tamil Nadu,2017,June,11,568,06-06-2017,39,1004,Store_1004,FrOr85,5
OD4787,Sheeba,Oil & Masala,Spices,Viluppuram,21-10-2018,West,976,0.21,341.6,Tamil Nadu,2018,October,21,259,16-10-2018,35,1022,Store_1022,OiSp86,5
OD4788,Esther,Snacks,Noodles,Vellore,08-06-2018,West,2355,0.18,894.9,Tamil Nadu,2018,June,8,517,07-06-2018,38,1021,Store_1021,SnNo87,1
OD4789,Sharon,Beverages,Soft Drinks,Kanyakumari,28-09-2016,West,1454,0.26,596.14,Tamil Nadu,2016,September,28,511,23-09-2016,41,1006,Store_1006,BeSo88,5
OD4790,Amy,Snacks,Chocolates,Perambalur,08-07-2017,West,2352,0.25,1058.4,Tamil Nadu,2017,July,8,784,04-07-2017,45,1013,Store_1013,SnCh89,4
OD4791,Sundar,Bakery,Biscuits,Tenkasi,19-09-2018,West,694,0.28,90.22,Tamil Nadu,2018,September,19,270,15-09-2018,13,1017,Store_1017,BaBi90,4
OD4792,Ram,Food Grains,Dals & Pulses,Bodi,18-07-2018,West,2430,0.29,170.1,Tamil Nadu,2018,July,18,993,13-07-2018,7,1000,Store_1000,FoDa91,5
OD4793,Vince,"Eggs, Meat & Fish",Fish,Karur,08-07-2017,West,616,0.23,215.6,Tamil Nadu,2017,July,8,184,06-07-2017,35,1007,Store_1007,EgFi92,2
OD4794,Arutra,"Eggs, Meat & Fish",Mutton,Krishnagiri,08-12-2015,West,1482,0.3,652.08,Tamil Nadu,2015,December,8,635,06-12-2015,44,1008,Store_1008,EgMu93,2
OD4795,Ram,Fruits & Veggies,Fresh Fruits,Chennai,12-11-2017,West,876,0.31,122.64,Tamil Nadu,2017,November,12,394,08-11-2017,14,1001,Store_1001,FrFr94,4
OD4796,Roshan,Snacks,Noodles,Ramanadhapuram,09-08-2015,West,533,0.13,143.91,Tamil Nadu,2015,August,9,80,07-08-2015,27,1015,Store_1015,SnNo95,2
OD4797,Krithika,Oil & Masala,Spices,Ooty,27-12-2015,West,921,0.18,267.09,Tamil Nadu,2015,December,27,202,26-12-2015,29,1012,Store_1012,OiSp96,1
OD4798,James,Fruits & Veggies,Organic Fruits,Karur,12-11-2017,West,1955,0.17,762.45,Tamil Nadu,2017,November,12,400,11-11-2017,39,1007,Store_1007,FrOr97,1
OD4799,Ravi,Beverages,Soft Drinks,Nagercoil,23-05-2016,West,753,0.13,75.3,Tamil Nadu,2016,May,23,113,22-05-2016,10,1010,Store_1010,BeSo98,1
OD4800,Sundar,Oil & Masala,Masalas,Kanyakumari,02-10-2018,West,886,0.21,212.64,Tamil Nadu,2018,October,2,236,27-09-2018,24,1006,Store_1006,OiMa99,5
OD4801,Rumaiza,Snacks,Cookies,Namakkal,22-08-2017,West,1301,0.14,351.27,Tamil Nadu,2017,August,22,212,19-08-2017,27,1011,Store_1011,SnCo0,3
OD4802,Verma,Beverages,Health Drinks,Trichy,22-12-2017,West,1277,0.35,242.63,Tamil Nadu,2017,December,22,688,18-12-2017,19,1020,Store_1020,BeHe1,4
OD4803,Sundar,Snacks,Noodles,Kanyakumari,22-12-2018,Central,1961,0.14,627.52,Tamil Nadu,2018,December,22,319,21-12-2018,32,1006,Store_1006,SnNo2,1
OD4804,Anu,Food Grains,Atta & Flour,Namakkal,11-12-2016,Central,1838,0.14,716.82,Tamil Nadu,2016,December,11,299,07-12-2016,39,1011,Store_1011,FoAt3,4
OD4805,Amrish,Oil & Masala,Masalas,Viluppuram,01-10-2017,Central,734,0.35,110.1,Tamil Nadu,2017,October,1,395,29-09-2017,15,1022,Store_1022,OiMa4,2
OD4806,Vidya,Bakery,Breads & Buns,Tenkasi,10-11-2017,Central,856,0.3,325.28,Tamil Nadu,2017,November,10,367,05-11-2017,38,1017,Store_1017,BaBr5,5
OD4807,Sundar,Bakery,Biscuits,Viluppuram,27-12-2016,Central,702,0.31,231.66,Tamil Nadu,2016,December,27,315,24-12-2016,33,1022,Store_1022,BaBi6,3
OD4808,Ridhesh,Beverages,Soft Drinks,Tenkasi,05-09-2017,Central,1391,0.1,403.39,Tamil Nadu,2017,September,5,155,31-08-2017,29,1017,Store_1017,BeSo7,5
OD4809,Komal,Beverages,Health Drinks,Kanyakumari,22-12-2018,Central,997,0.14,199.4,Tamil Nadu,2018,December,22,162,18-12-2018,20,1006,Store_1006,BeHe8,4
OD4810,Sheeba,Food Grains,Dals & Pulses,Bodi,11-09-2017,Central,2283,0.14,1027.35,Tamil Nadu,2017,September,11,372,08-09-2017,45,1000,Store_1000,FoDa9,3
OD4811,Willams,Oil & Masala,Masalas,Viluppuram,11-12-2016,Central,1745,0.2,296.65,Tamil Nadu,2016,December,11,436,06-12-2016,17,1022,Store_1022,OiMa10,5
OD4812,Yadav,Fruits & Veggies,Fresh Vegetables,Coimbatore,14-05-2018,Central,847,0.27,296.45,Tamil Nadu,2018,May,14,313,09-05-2018,35,1002,Store_1002,FrFr11,5
OD4813,Sheeba,Food Grains,Atta & Flour,Madurai,15-01-2018,Central,1578,0.26,615.42,Tamil Nadu,2018,January,15,554,12-01-2018,39,1009,Store_1009,FoAt12,3
OD4814,Sudha,Oil & Masala,Spices,Ooty,01-08-2018,Central,1643,0.26,246.45,Tamil Nadu,2018,August,1,577,28-07-2018,15,1012,Store_1012,OiSp13,4
OD4815,Sudeep,Food Grains,Dals & Pulses,Madurai,20-09-2015,Central,1246,0.17,62.3,Tamil Nadu,2015,September,20,255,18-09-2015,5,1009,Store_1009,FoDa14,2
OD4816,Jackson,"Eggs, Meat & Fish",Mutton,Coimbatore,11-11-2018,Central,1115,0.17,289.9,Tamil Nadu,2018,November,11,228,06-11-2018,26,1002,Store_1002,EgMu15,5
OD4817,Verma,Snacks,Chocolates,Tirunelveli,23-10-2016,Central,1958,0.32,606.98,Tamil Nadu,2016,October,23,921,19-10-2016,31,1019,Store_1019,SnCh16,4
OD4818,Sharon,Bakery,Breads & Buns,Madurai,29-11-2016,Central,1913,0.18,803.46,Tamil Nadu,2016,November,29,420,27-11-2016,42,1009,Store_1009,BaBr17,2
OD4819,Ram,Fruits & Veggies,Fresh Fruits,Tenkasi,07-08-2018,Central,2293,0.21,183.44,Tamil Nadu,2018,August,7,610,06-08-2018,8,1017,Store_1017,FrFr18,1
OD4820,Arutra,Snacks,Chocolates,Vellore,15-12-2015,Central,1053,0.23,410.67,Tamil Nadu,2015,December,15,315,11-12-2015,39,1021,Store_1021,SnCh19,4
OD4821,Shah,Fruits & Veggies,Organic Vegetables,Ramanadhapuram,05-06-2018,Central,870,0.19,374.1,Tamil Nadu,2018,June,5,204,31-05-2018,43,1015,Store_1015,FrOr20,5
OD4822,James,Beverages,Soft Drinks,Viluppuram,17-11-2017,Central,2489,0.29,597.36,Tamil Nadu,2017,November,17,1017,13-11-2017,24,1022,Store_1022,BeSo21,4
OD4823,Sabeela,Bakery,Biscuits,Pudukottai,11-07-2015,Central,2245,0.32,269.4,Tamil Nadu,2015,July,11,1056,06-07-2015,12,1014,Store_1014,BaBi22,5
OD4824,Amy,Snacks,Chocolates,Ooty,15-01-2018,Central,658,0.18,223.72,Tamil Nadu,2018,January,15,144,11-01-2018,34,1012,Store_1012,SnCh23,4
OD4825,Harish,"Eggs, Meat & Fish",Chicken,Krishnagiri,23-07-2017,Central,2251,0.22,900.4,Tamil Nadu,2017,July,23,635,19-07-2017,40,1008,Store_1008,EgCh24,4
OD4826,Esther,Oil & Masala,Masalas,Viluppuram,04-12-2017,East,2395,0.35,862.2,Tamil Nadu,2017,December,4,1290,01-12-2017,36,1022,Store_1022,OiMa25,3
OD4827,Hussain,Snacks,Chocolates,Trichy,23-07-2015,East,809,0.33,72.81,Tamil Nadu,2015,July,23,398,19-07-2015,9,1020,Store_1020,SnCh26,4
OD4828,Yadav,"Eggs, Meat & Fish",Fish,Virudhunagar,22-09-2018,East,1507,0.13,587.73,Tamil Nadu,2018,September,22,225,20-09-2018,39,1023,Store_1023,EgFi27,2
OD4829,Veena,Snacks,Cookies,Virudhunagar,01-12-2015,East,505,0.21,35.35,Tamil Nadu,2015,December,1,134,26-11-2015,7,1023,Store_1023,SnCo28,5
OD4830,Ridhesh,Food Grains,Organic Staples,Bodi,16-06-2016,East,1981,0.18,158.48,Tamil Nadu,2016,June,16,435,15-06-2016,8,1000,Store_1000,FoOr29,1
OD4831,Jonas,Beverages,Health Drinks,Dharmapuri,09-08-2016,East,2414,0.19,772.48,Tamil Nadu,2016,August,9,566,08-08-2016,32,1004,Store_1004,BeHe30,1
OD4832,Ramesh,"Eggs, Meat & Fish",Eggs,Namakkal,14-10-2015,East,1690,0.31,321.1,Tamil Nadu,2015,October,14,759,13-10-2015,19,1011,Store_1011,EgEg31,1
OD4833,Rumaiza,Fruits & Veggies,Organic Fruits,Namakkal,30-05-2016,East,916,0.2,283.96,Tamil Nadu,2016,May,30,229,25-05-2016,31,1011,Store_1011,FrOr32,5
OD4834,Muneer,Beverages,Health Drinks,Salem,30-05-2016,East,1210,0.25,84.7,Tamil Nadu,2016,May,30,403,28-05-2016,7,1016,Store_1016,BeHe33,2
OD4835,Haseena,Food Grains,Atta & Flour,Karur,21-06-2015,East,1874,0.32,787.08,Tamil Nadu,2015,June,21,882,20-06-2015,42,1007,Store_1007,FoAt34,1
OD4836,Muneer,Snacks,Cookies,Ramanadhapuram,20-11-2018,East,1153,0.11,495.79,Tamil Nadu,2018,November,20,143,18-11-2018,43,1015,Store_1015,SnCo35,2
OD4837,Vidya,Snacks,Chocolates,Ramanadhapuram,11-07-2015,East,1046,0.1,397.48,Tamil Nadu,2015,July,11,116,06-07-2015,38,1015,Store_1015,SnCh36,5
OD4838,Harish,Snacks,Chocolates,Krishnagiri,07-11-2017,East,2023,0.18,161.84,Tamil Nadu,2017,November,7,444,06-11-2017,8,1008,Store_1008,SnCh37,1
OD4839,Kumar,Beverages,Soft Drinks,Kanyakumari,09-08-2016,East,1304,0.25,352.08,Tamil Nadu,2016,August,9,435,06-08-2016,27,1006,Store_1006,BeSo38,3
OD4840,Aditi,Food Grains,Atta & Flour,Ooty,24-11-2017,East,2266,0.21,339.9,Tamil Nadu,2017,November,24,602,19-11-2017,15,1012,Store_1012,FoAt39,5
OD4841,Amrish,"Eggs, Meat & Fish",Mutton,Kanyakumari,26-03-2018,East,944,0.22,330.4,Tamil Nadu,2018,March,26,266,22-03-2018,35,1006,Store_1006,EgMu40,4
OD4842,Muneer,"Eggs, Meat & Fish",Fish,Perambalur,07-11-2017,East,1646,0.33,213.98,Tamil Nadu,2017,November,7,811,04-11-2017,13,1013,Store_1013,EgFi41,3
OD4843,James,Beverages,Soft Drinks,Cumbum,02-12-2018,East,1949,0.25,857.56,Tamil Nadu,2018,December,2,650,01-12-2018,44,1003,Store_1003,BeSo42,1
OD4844,Amy,"Eggs, Meat & Fish",Fish,Perambalur,20-09-2015,East,2399,0.29,1007.58,Tamil Nadu,2015,September,20,980,19-09-2015,42,1013,Store_1013,EgFi43,1
